DrugBank ID,DB00997,DB00526,DB00544,DB00853,DB00515,DB00441,DB00317,DB08865,DB01229,DB00987,DB00530,DB00675,DB00619,DB00072,DB00254,DB00188,DB00813,DB01698,DB00398,DB01259,DB00958,DB09078,DB01248,DB01101,DB01234,DB08881,DB09330,DB08916,DB00773,DB00563,DB00541,DB00877,DB00002,DB12257,DB01590,DB06287,DB11651,DB00661,DB00136,DB00361,DB00947,DB00248,DB01200,DB00945,DB08899,DB00305,DB00396,DB01268,DB00635,DB01128,DB00252,DB01262,DB01042,DB04115,DB06641,DB09053,DB04690,DB00531,DB09063,DB01204,DB01217,DB00914,DB02546,DB11885,DB09074,DB07232,DB16101,DB00860,DB00818,DB00694,DB12565,DB15588
DB01128,0.15811388300841897,0.15811388300841897,0.16903085094570333,0.15811388300841897,0.15811388300841897,0.15811388300841897,0.15811388300841897,0.15811388300841897,0.16903085094570333,0.2,0.15811388300841897,0.6324555320336759,0.15811388300841897,0.2,0.0,0.15811388300841897,0.0,0.0,0.15811388300841897,0.15811388300841897,0.15811388300841897,0.15811388300841897,0.15811388300841897,0.15811388300841897,0.0,0.11180339887498948,0.15811388300841897,0.15811388300841897,0.15811388300841897,0.22360679774997896,0.15811388300841897,0.1825741858350554,0.15811388300841897,0.29389008131916494,0.22360679774997896,0.15811388300841897,0.29389008131916494,0.0,0.0,0.15811388300841897,0.6324555320336759,0.0,0.0,0.0,0.7905694150420949,0.15811388300841897,0.0,0.15811388300841897,0.0,1.0,0.0,0.15811388300841897,0.15811388300841897,0.29389008131916494,0.29389008131916494,0.15811388300841897,0.29389008131916494,0.15811388300841897,0.15811388300841897,0.15811388300841897,0.6324555320336759,0.0,0.15811388300841897,0.29389008131916494,0.15811388300841897,0.15811388300841897,0.29389008131916494,0.0,0.0,0.2,0.29389008131916494,0.29389008131916494
DB00252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17928429140015906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082794150883134,0.0,0.0,0.082794150883134,0.0,0.0,0.0,0.0,0.0944911182523068,0.0944911182523068,0.08140880311938857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.082794150883134,0.082794150883134,0.0,0.082794150883134,0.0,0.0,0.0,0.0,0.0,0.0,0.082794150883134,0.0,0.0,0.082794150883134,0.0,0.1336306209562122,0.0,0.082794150883134,0.082794150883134
DB01262,0.5,0.5,0.9354143466934853,0.5,0.5,1.0,0.5,0.5,0.4008918628686366,0.7905694150420949,0.5,0.25,0.5,0.4743416490252569,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.35355339059327373,0.5,0.5,0.5,0.5303300858899106,0.5,0.2886751345948129,0.5,0.6493619372972587,0.35355339059327373,0.5,0.6493619372972587,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.15811388300841897,0.0,1.0,0.5,0.6493619372972587,0.6493619372972587,0.5,0.6493619372972587,0.5,0.5,0.5,0.25,0.0,0.5,0.6493619372972587,0.5,0.5,0.6493619372972587,0.0,0.0,0.4743416490252569,0.6493619372972587,0.6493619372972587
DB01042,0.5,0.5,0.4008918628686366,0.75,0.5,0.5,0.5,0.5,0.4008918628686366,0.4743416490252569,0.5,0.25,0.5,0.4743416490252569,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.35355339059327373,0.5,0.5,0.5,0.35355339059327373,0.5,0.2886751345948129,0.5,0.6017023455690195,0.35355339059327373,0.5,0.6017023455690195,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.15811388300841897,0.0,0.5,1.0,0.6017023455690195,0.6017023455690195,0.5,0.6017023455690195,1.0,0.5,0.5,0.25,0.0,0.5,0.6017023455690195,0.5,0.5,0.6017023455690195,0.0,0.0,0.4743416490252569,0.6017023455690195,0.6017023455690195
DB04115,0.6136172435010792,0.6493619372972587,0.5700058849261919,0.5957448966029896,0.6493619372972587,0.6493619372972587,0.6910640800594678,0.679149182127408,0.5445307615775352,0.6744400584119299,0.6910640800594678,0.3634043869278237,0.6731917331613781,0.6367618428581907,0.09267615637395557,0.6374470393651989,0.141205365121604,0.10508488381320855,0.685106631093438,0.6731917331613781,0.6493619372972587,0.685106631093438,0.6255321414331391,0.6493619372972587,0.34852349387208653,0.49708120236939785,0.6910640800594678,0.6910640800594678,0.6136172435010793,0.505506307494303,0.6195746924671092,0.5365674232184477,0.5897874476369597,1.0000000000000018,0.5560569382437333,0.685106631093438,1.0000000000000018,0.12255559991686388,0.07161339356169291,0.6195746924671092,0.3634043869278237,0.10952636662376564,0.10952636662376564,0.2957898878240835,0.3634043869278237,0.6017023455690195,0.04898168021986083,0.685106631093438,0.1011012614988606,0.29389008131916494,0.082794150883134,0.6493619372972587,0.6017023455690195,1.0000000000000018,1.0000000000000018,0.6731917331613781,1.0000000000000018,0.6017023455690195,0.679149182127408,0.6136172435010792,0.3574469379617938,0.06879069528441636,0.6374470393651989,1.0000000000000018,0.6434044883312288,0.6434044883312288,1.0000000000000018,0.35918817377964785,0.05957448966029896,0.6518331290796864,1.0000000000000018,1.0000000000000018
DB06641,0.6136172435010792,0.6493619372972587,0.5700058849261919,0.5957448966029896,0.6493619372972587,0.6493619372972587,0.6910640800594678,0.679149182127408,0.5445307615775352,0.6744400584119299,0.6910640800594678,0.3634043869278237,0.6731917331613781,0.6367618428581907,0.09267615637395557,0.6374470393651989,0.141205365121604,0.10508488381320855,0.685106631093438,0.6731917331613781,0.6493619372972587,0.685106631093438,0.6255321414331391,0.6493619372972587,0.34852349387208653,0.49708120236939785,0.6910640800594678,0.6910640800594678,0.6136172435010793,0.505506307494303,0.6195746924671092,0.5365674232184477,0.5897874476369597,1.0000000000000018,0.5560569382437333,0.685106631093438,1.0000000000000018,0.12255559991686388,0.07161339356169291,0.6195746924671092,0.3634043869278237,0.10952636662376564,0.10952636662376564,0.2957898878240835,0.3634043869278237,0.6017023455690195,0.04898168021986083,0.685106631093438,0.1011012614988606,0.29389008131916494,0.082794150883134,0.6493619372972587,0.6017023455690195,1.0000000000000018,1.0000000000000018,0.6731917331613781,1.0000000000000018,0.6017023455690195,0.679149182127408,0.6136172435010792,0.3574469379617938,0.06879069528441636,0.6374470393651989,1.0000000000000018,0.6434044883312288,0.6434044883312288,1.0000000000000018,0.35918817377964785,0.05957448966029896,0.6518331290796864,1.0000000000000018,1.0000000000000018
DB09053,0.5,0.5,0.4008918628686366,0.5,0.5,0.5,0.75,0.75,0.4008918628686366,0.4743416490252569,0.75,0.25,0.75,0.4743416490252569,0.0,0.5,0.0,0.0,0.75,0.75,0.5,0.75,0.5,0.5,0.0,0.5303300858899106,0.75,0.75,0.5,0.35355339059327373,0.5,0.4330127018922194,0.5,0.6731917331613781,0.5303300858899106,0.75,0.6731917331613781,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.75,0.0,0.15811388300841897,0.0,0.5,0.5,0.6731917331613781,0.6731917331613781,1.0,0.6731917331613781,0.5,0.75,0.5,0.25,0.0,0.5,0.6731917331613781,0.5,0.5,0.6731917331613781,0.0,0.0,0.4743416490252569,0.6731917331613781,0.6731917331613781
DB04690,0.6136172435010792,0.6493619372972587,0.5700058849261919,0.5957448966029896,0.6493619372972587,0.6493619372972587,0.6910640800594678,0.679149182127408,0.5445307615775352,0.6744400584119299,0.6910640800594678,0.3634043869278237,0.6731917331613781,0.6367618428581907,0.09267615637395557,0.6374470393651989,0.141205365121604,0.10508488381320855,0.685106631093438,0.6731917331613781,0.6493619372972587,0.685106631093438,0.6255321414331391,0.6493619372972587,0.34852349387208653,0.49708120236939785,0.6910640800594678,0.6910640800594678,0.6136172435010793,0.505506307494303,0.6195746924671092,0.5365674232184477,0.5897874476369597,1.0000000000000018,0.5560569382437333,0.685106631093438,1.0000000000000018,0.12255559991686388,0.07161339356169291,0.6195746924671092,0.3634043869278237,0.10952636662376564,0.10952636662376564,0.2957898878240835,0.3634043869278237,0.6017023455690195,0.04898168021986083,0.685106631093438,0.1011012614988606,0.29389008131916494,0.082794150883134,0.6493619372972587,0.6017023455690195,1.0000000000000018,1.0000000000000018,0.6731917331613781,1.0000000000000018,0.6017023455690195,0.679149182127408,0.6136172435010792,0.3574469379617938,0.06879069528441636,0.6374470393651989,1.0000000000000018,0.6434044883312288,0.6434044883312288,1.0000000000000018,0.35918817377964785,0.05957448966029896,0.6518331290796864,1.0000000000000018,1.0000000000000018
DB00531,0.5,0.5,0.4008918628686366,0.75,0.5,0.5,0.5,0.5,0.4008918628686366,0.4743416490252569,0.5,0.25,0.5,0.4743416490252569,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.35355339059327373,0.5,0.5,0.5,0.35355339059327373,0.5,0.2886751345948129,0.5,0.6017023455690195,0.35355339059327373,0.5,0.6017023455690195,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.15811388300841897,0.0,0.5,1.0,0.6017023455690195,0.6017023455690195,0.5,0.6017023455690195,1.0,0.5,0.5,0.25,0.0,0.5,0.6017023455690195,0.5,0.5,0.6017023455690195,0.0,0.0,0.4743416490252569,0.6017023455690195,0.6017023455690195
DB09063,0.5,0.5,0.4008918628686366,0.5,0.5,0.5,0.75,1.0,0.4008918628686366,0.4743416490252569,0.75,0.25,0.75,0.4743416490252569,0.0,0.5,0.0,0.0,0.75,0.75,0.5,0.75,0.5,0.5,0.0,0.5303300858899106,0.75,0.75,0.5,0.35355339059327373,0.5,0.4330127018922194,0.5,0.679149182127408,0.5303300858899106,0.75,0.679149182127408,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.75,0.0,0.15811388300841897,0.0,0.5,0.5,0.679149182127408,0.679149182127408,0.75,0.679149182127408,0.5,1.0,0.5,0.25,0.0,0.5,0.679149182127408,0.5,0.5,0.679149182127408,0.0,0.0,0.4743416490252569,0.679149182127408,0.679149182127408
DB01204,1.0,0.5,0.4008918628686366,0.5,0.5,0.5,0.5,0.5,0.4008918628686366,0.4743416490252569,0.5,0.25,0.5,0.4743416490252569,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.35355339059327373,0.5,0.5,0.5,0.35355339059327373,0.5,0.2886751345948129,0.5,0.6136172435010792,0.35355339059327373,0.5,0.6136172435010792,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.75,0.0,0.5,0.0,0.15811388300841897,0.0,0.5,0.5,0.6136172435010792,0.6136172435010792,0.5,0.6136172435010792,0.5,0.5,1.0,0.25,0.0,0.5,0.6136172435010792,0.5,0.5,0.6136172435010792,0.0,0.0,0.7905694150420949,0.6136172435010792,0.6136172435010792
DB01217,0.25,0.25,0.1336306209562122,0.25,0.25,0.25,0.25,0.25,0.1336306209562122,0.15811388300841897,0.25,0.75,0.25,0.15811388300841897,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.17677669529663687,0.25,0.25,0.25,0.17677669529663687,0.25,0.14433756729740646,0.25,0.3574469379617938,0.17677669529663687,0.25,0.3574469379617938,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.75,0.25,0.0,0.25,0.0,0.6324555320336759,0.0,0.25,0.25,0.3574469379617938,0.3574469379617938,0.25,0.3574469379617938,0.25,0.25,0.25,1.0,0.0,0.25,0.3574469379617938,0.25,0.25,0.3574469379617938,0.0,0.0,0.15811388300841897,0.3574469379617938,0.3574469379617938
DB00914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06804138174397718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022821773229381927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06879069528441636,0.0,0.0,0.06879069528441636,0.0,0.10206207261596575,0.0,0.0,0.0,0.0,0.014655259544013734,0.0,0.0,0.0,0.0,0.10206207261596575,0.0,0.0,0.0,0.0,0.06879069528441636,0.06879069528441636,0.0,0.06879069528441636,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.06879069528441636,0.0,0.0,0.06879069528441636,0.05920027784728939,0.0,0.0,0.06879069528441636,0.06879069528441636
DB02546,0.5,0.75,0.4008918628686366,0.5,0.75,0.5,0.5,0.5,0.4008918628686366,0.6324555320336759,0.5,0.25,0.5,0.6324555320336759,0.0,0.75,0.0,0.0,0.5,0.5,0.75,0.5,0.5,0.5,0.0,0.35355339059327373,0.5,0.5,0.5,0.35355339059327373,0.5,0.2886751345948129,0.5,0.6374470393651989,0.35355339059327373,0.5,0.6374470393651989,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.15811388300841897,0.0,0.5,0.5,0.6374470393651989,0.6374470393651989,0.5,0.6374470393651989,0.5,0.5,0.5,0.25,0.0,1.0,0.6374470393651989,0.75,0.75,0.6374470393651989,0.0,0.0,0.6324555320336759,0.6374470393651989,0.6374470393651989
DB11885,0.6136172435010792,0.6493619372972587,0.5700058849261919,0.5957448966029896,0.6493619372972587,0.6493619372972587,0.6910640800594678,0.679149182127408,0.5445307615775352,0.6744400584119299,0.6910640800594678,0.3634043869278237,0.6731917331613781,0.6367618428581907,0.09267615637395557,0.6374470393651989,0.141205365121604,0.10508488381320855,0.685106631093438,0.6731917331613781,0.6493619372972587,0.685106631093438,0.6255321414331391,0.6493619372972587,0.34852349387208653,0.49708120236939785,0.6910640800594678,0.6910640800594678,0.6136172435010793,0.505506307494303,0.6195746924671092,0.5365674232184477,0.5897874476369597,1.0000000000000018,0.5560569382437333,0.685106631093438,1.0000000000000018,0.12255559991686388,0.07161339356169291,0.6195746924671092,0.3634043869278237,0.10952636662376564,0.10952636662376564,0.2957898878240835,0.3634043869278237,0.6017023455690195,0.04898168021986083,0.685106631093438,0.1011012614988606,0.29389008131916494,0.082794150883134,0.6493619372972587,0.6017023455690195,1.0000000000000018,1.0000000000000018,0.6731917331613781,1.0000000000000018,0.6017023455690195,0.679149182127408,0.6136172435010792,0.3574469379617938,0.06879069528441636,0.6374470393651989,1.0000000000000018,0.6434044883312288,0.6434044883312288,1.0000000000000018,0.35918817377964785,0.05957448966029896,0.6518331290796864,1.0000000000000018,1.0000000000000018
DB09074,0.5,0.75,0.4008918628686366,0.5,0.75,0.5,0.5,0.5,0.4008918628686366,0.6324555320336759,0.5,0.25,0.5,0.6324555320336759,0.0,0.75,0.0,0.0,0.5,0.5,0.75,0.5,0.5,0.5,0.0,0.35355339059327373,0.5,0.5,0.5,0.35355339059327373,0.5,0.2886751345948129,0.5,0.6434044883312288,0.35355339059327373,0.5,0.6434044883312288,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.15811388300841897,0.0,0.5,0.5,0.6434044883312288,0.6434044883312288,0.5,0.6434044883312288,0.5,0.5,0.5,0.25,0.0,0.75,0.6434044883312288,1.0,1.0,0.6434044883312288,0.0,0.0,0.6324555320336759,0.6434044883312288,0.6434044883312288
DB07232,0.5,0.75,0.4008918628686366,0.5,0.75,0.5,0.5,0.5,0.4008918628686366,0.6324555320336759,0.5,0.25,0.5,0.6324555320336759,0.0,0.75,0.0,0.0,0.5,0.5,0.75,0.5,0.5,0.5,0.0,0.35355339059327373,0.5,0.5,0.5,0.35355339059327373,0.5,0.2886751345948129,0.5,0.6434044883312288,0.35355339059327373,0.5,0.6434044883312288,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.15811388300841897,0.0,0.5,0.5,0.6434044883312288,0.6434044883312288,0.5,0.6434044883312288,0.5,0.5,0.5,0.25,0.0,0.75,0.6434044883312288,1.0,1.0,0.6434044883312288,0.0,0.0,0.6324555320336759,0.6434044883312288,0.6434044883312288
DB16101,0.6136172435010792,0.6493619372972587,0.5700058849261919,0.5957448966029896,0.6493619372972587,0.6493619372972587,0.6910640800594678,0.679149182127408,0.5445307615775352,0.6744400584119299,0.6910640800594678,0.3634043869278237,0.6731917331613781,0.6367618428581907,0.09267615637395557,0.6374470393651989,0.141205365121604,0.10508488381320855,0.685106631093438,0.6731917331613781,0.6493619372972587,0.685106631093438,0.6255321414331391,0.6493619372972587,0.34852349387208653,0.49708120236939785,0.6910640800594678,0.6910640800594678,0.6136172435010793,0.505506307494303,0.6195746924671092,0.5365674232184477,0.5897874476369597,1.0000000000000018,0.5560569382437333,0.685106631093438,1.0000000000000018,0.12255559991686388,0.07161339356169291,0.6195746924671092,0.3634043869278237,0.10952636662376564,0.10952636662376564,0.2957898878240835,0.3634043869278237,0.6017023455690195,0.04898168021986083,0.685106631093438,0.1011012614988606,0.29389008131916494,0.082794150883134,0.6493619372972587,0.6017023455690195,1.0000000000000018,1.0000000000000018,0.6731917331613781,1.0000000000000018,0.6017023455690195,0.679149182127408,0.6136172435010792,0.3574469379617938,0.06879069528441636,0.6374470393651989,1.0000000000000018,0.6434044883312288,0.6434044883312288,1.0000000000000018,0.35918817377964785,0.05957448966029896,0.6518331290796864,1.0000000000000018,1.0000000000000018
DB00860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127859237219941,0.0,0.0,0.05480880714314023,0.0,0.0,0.0,0.0,0.0,0.0,0.9295260575093011,0.0,0.0,0.0,0.0,0.0,0.0,0.2170676854400611,0.0,0.35918817377964785,0.0,0.0,0.35918817377964785,0.030570892025787152,0.09667364890456635,0.0,0.0,0.0,0.0,0.05552610796350415,0.0,0.0,0.0,0.0,0.21751571003527428,0.0,0.0,0.0,0.0,0.35918817377964785,0.35918817377964785,0.0,0.35918817377964785,0.0,0.0,0.0,0.0,0.05920027784728939,0.0,0.35918817377964785,0.0,0.0,0.35918817377964785,1.0000000000000004,0.0,0.0,0.35918817377964785,0.35918817377964785
DB00818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5590169943749475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05957448966029896,0.0,0.0,0.05957448966029896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336306209562122,0.0,0.0,0.05957448966029896,0.05957448966029896,0.0,0.05957448966029896,0.0,0.0,0.0,0.0,0.0,0.0,0.05957448966029896,0.0,0.0,0.05957448966029896,0.0,1.0,0.0,0.05957448966029896,0.05957448966029896
DB00694,0.7905694150420949,0.6324555320336759,0.50709255283711,0.4743416490252569,0.6324555320336759,0.4743416490252569,0.4743416490252569,0.4743416490252569,0.50709255283711,0.7999999999999999,0.4743416490252569,0.15811388300841897,0.4743416490252569,0.7999999999999999,0.0,0.6324555320336759,0.0,0.0,0.4743416490252569,0.4743416490252569,0.6324555320336759,0.4743416490252569,0.4743416490252569,0.4743416490252569,0.0,0.33541019662496846,0.4743416490252569,0.4743416490252569,0.4743416490252569,0.4472135954999579,0.4743416490252569,0.36514837167011077,0.4743416490252569,0.6518331290796864,0.4472135954999579,0.4743416490252569,0.6518331290796864,0.0,0.0,0.4743416490252569,0.15811388300841897,0.0,0.0,0.0,0.15811388300841897,0.6324555320336759,0.0,0.4743416490252569,0.0,0.2,0.0,0.4743416490252569,0.4743416490252569,0.6518331290796864,0.6518331290796864,0.4743416490252569,0.6518331290796864,0.4743416490252569,0.4743416490252569,0.7905694150420949,0.15811388300841897,0.0,0.6324555320336759,0.6518331290796864,0.6324555320336759,0.6324555320336759,0.6518331290796864,0.0,0.0,0.9999999999999999,0.6518331290796864,0.6518331290796864
DB12565,0.6136172435010792,0.6493619372972587,0.5700058849261919,0.5957448966029896,0.6493619372972587,0.6493619372972587,0.6910640800594678,0.679149182127408,0.5445307615775352,0.6744400584119299,0.6910640800594678,0.3634043869278237,0.6731917331613781,0.6367618428581907,0.09267615637395557,0.6374470393651989,0.141205365121604,0.10508488381320855,0.685106631093438,0.6731917331613781,0.6493619372972587,0.685106631093438,0.6255321414331391,0.6493619372972587,0.34852349387208653,0.49708120236939785,0.6910640800594678,0.6910640800594678,0.6136172435010793,0.505506307494303,0.6195746924671092,0.5365674232184477,0.5897874476369597,1.0000000000000018,0.5560569382437333,0.685106631093438,1.0000000000000018,0.12255559991686388,0.07161339356169291,0.6195746924671092,0.3634043869278237,0.10952636662376564,0.10952636662376564,0.2957898878240835,0.3634043869278237,0.6017023455690195,0.04898168021986083,0.685106631093438,0.1011012614988606,0.29389008131916494,0.082794150883134,0.6493619372972587,0.6017023455690195,1.0000000000000018,1.0000000000000018,0.6731917331613781,1.0000000000000018,0.6017023455690195,0.679149182127408,0.6136172435010792,0.3574469379617938,0.06879069528441636,0.6374470393651989,1.0000000000000018,0.6434044883312288,0.6434044883312288,1.0000000000000018,0.35918817377964785,0.05957448966029896,0.6518331290796864,1.0000000000000018,1.0000000000000018
DB15588,0.6136172435010792,0.6493619372972587,0.5700058849261919,0.5957448966029896,0.6493619372972587,0.6493619372972587,0.6910640800594678,0.679149182127408,0.5445307615775352,0.6744400584119299,0.6910640800594678,0.3634043869278237,0.6731917331613781,0.6367618428581907,0.09267615637395557,0.6374470393651989,0.141205365121604,0.10508488381320855,0.685106631093438,0.6731917331613781,0.6493619372972587,0.685106631093438,0.6255321414331391,0.6493619372972587,0.34852349387208653,0.49708120236939785,0.6910640800594678,0.6910640800594678,0.6136172435010793,0.505506307494303,0.6195746924671092,0.5365674232184477,0.5897874476369597,1.0000000000000018,0.5560569382437333,0.685106631093438,1.0000000000000018,0.12255559991686388,0.07161339356169291,0.6195746924671092,0.3634043869278237,0.10952636662376564,0.10952636662376564,0.2957898878240835,0.3634043869278237,0.6017023455690195,0.04898168021986083,0.685106631093438,0.1011012614988606,0.29389008131916494,0.082794150883134,0.6493619372972587,0.6017023455690195,1.0000000000000018,1.0000000000000018,0.6731917331613781,1.0000000000000018,0.6017023455690195,0.679149182127408,0.6136172435010792,0.3574469379617938,0.06879069528441636,0.6374470393651989,1.0000000000000018,0.6434044883312288,0.6434044883312288,1.0000000000000018,0.35918817377964785,0.05957448966029896,0.6518331290796864,1.0000000000000018,1.0000000000000018
